Id,cross_id,tgraph_id
022258,"[r31507,r31959,r35049]|[r31508,r31958,r35048]",22258
024835,[r35045]|[r35043],24835
024834,[r35042]|[r35044],24834
022599,"[r31927,r31928]|[r31929,r31944]",22599
024191,"[r34106]|[r34105,r34108]",24191
026551,[r37848]|[r37846],26551
026549,[r37843]|[r37844],26549
026550,[r37845]|[r37847],26550
027398,"[r39459,r39461]|[r39460,r39462]",27398
025616,"[r36338,r36339]|[r36337,r36340]",25616
022591,"[r31918,r37838]|[r36342]",22591
011650,[r16542]|[r36754],11650
022587,"[r36806]|[r31916,r32565,r35255]",22587
022568,"[r31896,r35287]|[r35286,r37888]",22568
024964,[r37857]|[r35252],24964
024966,[r35253]|[r37858],24966
022594,"[r31921,r36343,r36351]|[r31922,r36344]",22594
027495,[r39679]|[r39677],27495
027494,[r39676]|[r39678],27494
024857,[r36265]|[r35079],24857
024856,[r35078]|[r36264],24856
026067,[r37026]|[],26067
026068,[]|[r37027],26068
026066,[r37024]|[r37025],26066
019614,"[r28838,r30470]|[r28156,r28160]",19614
019407,"[r27918,r27920,r28752,r29016]|[r27919,r28753,r29017]",19407
019555,"[r28740,r28760]|[r28095,r28761]",19555
019546,"[r28090,r28194]|[r28086,r29824]",19546
019550,"[r28088,r30273]|[r28090,r28195]",19550
020662,[r29624]|[r29625],20662
020672,[r29642]|[r29640],20672
020671,[r29639]|[r29641],20671
020670,[r29638]|[r29636],20670
020667,[r29645]|[r29633],20667
020668,[r29634]|[r29646],20668
020669,[r29635]|[r29637],20669
020313,[r29083]|[r29084],20313
020312,"[r29081,r29084]|[r29082]",20312
048492,[r69649]|[r69645],48492
048493,[r69646]|[r69650],48493
048701,[r70067]|[r70076],48701
048697,[r70078]|[r70063],48697
043885,[r63001]|[r63011],43885
043882,[r63010]|[r63000],43882
043862,[r63230]|[r62984],43862
043863,[r62985]|[r63229],43863
044349,[r63523]|[r63524],44349
045843,[r67432]|[r65566],45843
045846,[r65567]|[r67433],45846
044343,"[r63514,r63526]|[r63535]",44343
047501,[r67931]|[r68127],47501
045888,[r65627]|[r66363],45888
044313,"[r63485,r63497,r64463]|[r63484,r63490,r64462]",44313
048856,[r70413]|[r70415],48856
048857,[r70416]|[r70414],48857
044326,"[r63498,r63499]|[r63538]",44326
044246,"[r63400]|[r63399,r64918]",44246
045399,"[r64916]|[r64919,r69588]",45399
047113,"[r67415,r69587]|[r67414,r67418]",47113
044191,"[r65172]|[r63333,r65173]",44191
044461,[r63651]|[r64988],44461
045191,[r68764]|[r64603],45191
044452,"[r63638,r64140]|[r63639,r64968]",44452
045192,"[r64603,r68779]|[r68775,r68778]",45192
047973,"[r68768,r68777]|[r68767,r68776]",47973
027575,"[r39860]|[r39854,r39857]",27575
027577,"[r39858,r39863]|[r39859,r39862]",27577
027574,"[r39852,r39856]|[r39851,r39853]",27574
025902,[r38931]|[r36700],25902
025771,"[r36522,r36703]|[r37975,r38990,r38992]",25771
023745,[]|[r33516],23745
021229,[r36426]|[r30569],21229
021228,[r30568]|[r36425],21228
023264,"[r32881,r39361]|[r32878,r32880]",23264
023263,[r32877]|[r33379],23263
027347,[r39357]|[r39358],27347
024165,"[r34074,r34079]|[r34075,r34078]",24165
026897,"[r38485,r38489]|[r38484]",26897
026625,[r37960]|[r38482],26625
019606,"[r28145]|[r28144,r28146]",19606
019593,"[r28132]|[r28135,r29137]",19593
019293,"[r27802,r28951,r29510]|[r27801,r28950,r29509]",19293
020908,"[r29992,r29995]|[r29993,r29994]",20908
019355,"[r27850,r27869,r27875]|[r27851,r27870,r27876]",19355
019328,"[r27831,r27872,r29180]|[r27830,r27873,r29181]",19328
024171,"[r35033]|[r34082,r35034]",24171
024160,[r34068]|[r34067],24160
024817,[r35017]|[r35015],24817
024816,[r35014]|[r35016],24816
024793,"[r34973,r34977,r34981]|[r34974,r34976,r34980]",24793
021284,"[r30615,r34957]|[r30616,r34956,r34975]",21284
026410,[r39759]|[r37635],26410
025656,[r36411]|[r37614],25656
025657,[r37615]|[r36412],25657
032994,"[r46596,r46738,r47227]|[r46597,r46739,r47226]",32994
032982,[r46586]|[r47229],32982
032981,[r47228]|[r46585],32981
027059,[r38804]|[r38805],27059
026408,[r37633]|[r37631],26408
026407,[r37630]|[r37632],26407
026398,"[r37621,r38805]|[r37634]",26398
026406,[r37629]|[r37633],26406
026403,[r37632]|[r37628],26403
010134,"[r14296]|[r14297,r14304]",10134
010113,"[r14540]|[r14268,r14275]",10113
010109,"[r14298]|[r14265,r14272]",10109
010117,"[r14273,r16203]|[r14542]",10117
011433,[r16205]|[r16206],11433
009943,"[r14266]|[r14047,r14135]",9943
011111,[r16872]|[r15720],11111
011113,[r15722]|[r15724],11113
011114,[r15725]|[r15723],11114
010673,[r15335]|[r15066],10673
010676,[r15067]|[r15336],10676
009889,[r13993]|[r16791],9889
009890,[r16792]|[r13994],9890
010171,"[r14355,r14356]|[r14357,r15133]",10171
010170,"[r14357,r15132,r15669]|[r14354,r14356,r15668]",10170
010631,[r15013]|[],10631
010159,"[r14337,r17408,r17424]|[r17407,r17419,r17423,r17687]",10159
010157,"[r14336,r14338]|[r14339,r14348]",10157
010632,[]|[r15014],10632
012287,"[r17686,r17688]|[r17689]",12287
012150,[r17420]|[r17418],12150
010639,[r15019]|[r15020],10639
010637,[r15021]|[r15018],10637
010643,[r15022]|[r15024],10643
010644,[r15025]|[r15023],10644
012268,"[r17652,r17653,r17658,r17865]|[r17651,r17654,r17657,r17866]",12268
012259,[r17649]|[r17636],12259
010163,"[r14345,r14347]|[r14346]",10163
011944,"[r17039,r17542]|[r17040,r17541]",11944
009840,"[r13941,r16551]|[r13942,r13945]",9840
011450,[r16232]|[r16230],11450
011449,[r16229]|[r16231],11449
009643,"[r13750,r17635]|[r13751,r13912]",9643
009816,[r15558]|[r13914],9816
009794,"[r13895,r13897]|[r13896,r15557]",9794
009797,"[r13898,r14502]|[r17070]",9797
011807,[r16749]|[r17099],11807
011808,[r17100]|[r16750],11808
011989,[r17112]|[r17388],11989
011986,[r17387]|[r17111],11986
011039,"[r15624,r17104,r17390]|[r15625,r17103,r17389]",11039
014775,[r20753]|[r46779],14775
014774,[r46778]|[r20752],14774
012801,"[r18320]|[r18248,r18342]",12801
033375,[r47270]|[r47268],33375
033374,[r47267]|[r47269],33374
012659,[r18341]|[r18119],12659
012658,[r18118]|[r18340],12658
011674,[r16565]|[r36825],11674
027671,[r40084]|[r40085],27671
026402,[r39911]|[r37627],26402
026401,[r37626]|[r39910],26401
010162,"[r14344]|[r14347,r15551]",10162
009813,[r17037]|[r13911],9813
009788,"[r14340]|[r13890,r16542]",9788
012254,[r17630]|[r39909],12254
012253,[r39908]|[r17629],12253
009909,"[r14013,r14014,r17063]|[r14503,r17375]",9909
009908,"[r14012,r14504,r16226]|[r14011,r14014,r16227]",9908
025941,"[r36770,r36794,r36898]|[r36771,r36795,r36897]",25941
025905,"[r36724,r36747,r36802]|[r36723,r36748,r36803]",25905
012802,"[r18248,r18348]|[r18315]",12802
012661,[r18346]|[r18120],12661
012664,[r18121]|[r18347],12664
015238,"[r21605,r21606]|[r21604,r21607]",15238
013256,[]|[r18741],13256
013255,[r18740]|[],13255
011168,"[r17153]|[r15810,r17160]",11168
011163,"[r15804,r15812]|[r15801,r15803]",11163
012023,[r17187]|[r17189],12023
012024,[r17190]|[r17188],12024
009660,[r13767]|[r13763],9660
009659,[r13762]|[r13766],9659
009488,[r13635]|[r13990],9488
009485,[r13991]|[r13634],9485
009497,[r13642]|[r15309],9497
010838,[]|[r15314],10838
010837,[r15313]|[],10837
009498,[r15310]|[r13643],9498
009501,[r13644]|[r13872],9501
009504,[r13648]|[r13854],9504
009502,[r13873]|[r13645],9502
009505,[r13855]|[r13649],9505
009777,[r17577]|[r13882],9777
009776,[r13881]|[r17576],9776
009671,[r13776]|[r13824],9671
009672,[r13825]|[r13777],9672
010666,"[r15056,r15059,r16868]|[r15057,r15058,r16867]",10666
011863,[r16876]|[r16874],11863
011862,[r16873]|[r16875],11862
009697,"[r13798,r14381,r16880]|[r13799,r14382,r16879]",9697
010657,"[r15045,r15777,r15780]|[r15044,r15778,r15779]",10657
009965,"[r14075,r14078]|[r15983]",9965
009945,"[r16684]|[r14048,r14139]",9945
010000,[r14138]|[r14137],10000
011432,[r16204]|[r16203],11432
010114,"[r14268]|[r14269,r14271]",10114
010110,"[r14265]|[r14267,r14270]",10110
033351,[r47230]|[r47232],33351
033352,[r47233]|[r47231],33352
033355,[r47238]|[r47240],33355
033356,[r47241]|[r47239],33356
033417,"[r47333]|[r47332,r47337]",33417
027013,[r39696]|[r38719],27013
027012,[r38718]|[r39697],27012
026300,[r37458]|[r37460],26300
026301,[r37461]|[r37459],26301
025012,"[r35327,r35329,r37455]|[r35326,r35328,r37454]",25012
026304,[r37465]|[r37467],26304
026305,[r37468]|[r37466],26305
027658,[r40063]|[r40062],27658
027657,[r40060]|[r40061],27657
021868,[]|[r31157],21868
021871,[r31158]|[],21871
027369,"[r39408,r39412]|[r39405,r39407]",27369
027367,"[r39403]|[r39404,r39406]",27367
027374,[r39414]|[r39413],27374
021792,[r33414]|[r31094],21792
021795,[r31095]|[r33415],21795
023673,"[r33413,r33423,r35117]|[r33416,r33422,r35116]",23673
023667,"[r33420,r35124]|[r33409,r35125]",23667
023117,"[r32653,r32656,r32679]|[r32654,r32655,r32682]",23117
026916,"[r38530,r38531]|[r38532,r39373]",26916
025343,[r35825]|[r38529],25343
022732,"[r32098,r32101,r35099]|[r32099,r32100,r35100]",22732
021916,[r31206]|[],21916
021917,[]|[r31207],21917
023668,"[r33409,r37824,r39389]|[r33419,r37823,r39388,r39392]",23668
027361,[r39387]|[r39385],27361
027360,[r39384]|[r39386],27360
023661,"[r33403,r35127,r39386]|[r33404,r35126,r39387]",23661
026911,[r38520]|[r38522],26911
026912,[r38523]|[r38521],26912
025562,[r39363]|[r36254],25562
025563,[r36255]|[r39364],25563
026521,[r39690]|[r37801],26521
026524,[r37802]|[r39691],26524
048204,[r69105]|[r69107],48204
044259,"[r63412,r69519]|[r63413,r69514]",44259
045269,"[r64719,r65980]|[r65981,r69520]",45269
048425,"[r69516,r69517]|[r69515,r69518]",48425
046131,[r65985]|[r67077],46131
046130,[r67076]|[r65984],46130
044149,"[r63290,r63388,r64995]|[r63289,r64994,r64996]",44149
048778,[r70256]|[r70258],48778
048779,[r70259]|[r70257],48779
045018,"[r64343,r64344]|[r67214]",45018
048769,"[r70243,r70245]|[r70244,r70246]",48769
045637,"[r65260,r70240]|[r65261,r70243]",45637
045632,[r65254]|[r65262],45632
045634,[r65256]|[r65258],45634
045633,[r65263]|[r65255],45633
045635,[r65259]|[r65257],45635
045320,[r64801]|[r65922],45320
045321,[r65923]|[r64802],45321
045350,"[r64834,r64843]|[r64835,r65299]",45350
048320,"[r69282,r69287]|[r69283,r69286]",48320
043561,"[r62728,r63263]|[r62727,r69285]",43561
044115,"[r63262,r63265]|[r70183]",44115
046489,"[r66487,r66506,r66509]|[r66488,r66507,r66508]",46489
044764,"[r67229,r67232]|[r64009,r64010]",44764
046993,[r67228]|[r67227],46993
045601,"[r65204,r65206]|[r65207,r65208]",45601
048959,[r70635]|[r70634],48959
045602,"[r65205,r65209,r65275]|[r65210,r66467]",45602
043523,"[r62684,r62718]|[r62685,r67814]",43523
061374,"[r88718,r89518,r91537]|[r88719,r89517,r91538]",61374
061463,"[r88831,r88936]|[r88789,r88935]",61463
061626,[r88937]|[r88938],61626
061837,[r89189]|[r91870],61837
061771,"[r89108]|[r89340,r90455]",61771
061765,"[r89105]|[r89101,r89235]",61765
061761,"[r89096,r89097]|[r89709]",61761
061763,"[r89099,r89100]|[r89098]",61763
046077,[r65920]|[r67233],46077
046078,[r67234]|[r65921],46078
044282,"[r63447,r63448]|[r63451,r67236]",44282
044241,"[r63393,r63446]|[r63906]",44241
048798,[r70292]|[r70290],48798
048797,[r70289]|[r70291],48797
048575,[r69792]|[r69794],48575
048576,[r69795]|[r69793],48576
048205,[r69107]|[r69106],48205
047299,"[r67718,r67720]|[r67717]",47299
047294,"[r67712,r67716]|[r67718,r67739]",47294
047308,[r69334]|[r67742],47308
046024,[r65827]|[r65828],46024
043737,"[r62867,r65828]|[r62868,r65520]",43737
048024,"[r69388]|[r68853,r69389]",48024
047998,[r68810]|[r68811],47998
047991,"[r68793,r68797]|[r68806]",47991
048000,[r68813]|[r68815],48000
048001,[r68816]|[r68814],48001
044857,"[r64124,r67399,r67402]|[r64125,r67398,r67403]",44857
046587,[r66642]|[r66641],46587
047106,[r67400]|[r67402],47106
047107,[r67403]|[r67401],47107
044847,"[r64108,r64123,r64676,r66659]|[r64109,r64122,r64675,r66658]",44847
048229,[r69137]|[r69135],48229
048228,[r69134]|[r69136],48228
043698,[r62839]|[r64662],43698
043696,[r64663]|[r62838],43696
045229,[r70296]|[r64663],45229
045228,[r64662]|[r70297],45228
048225,[r70295]|[r69131],48225
048581,"[r69805,r69806]|[r69804,r69807]",48581
048680,"[r70028,r70029]|[r70027]",48680
044501,"[r63710,r63918]|[r64283]",44501
044238,[r63390]|[r63391],44238
044981,"[r64303,r64327,r65386]|[r64326,r65387,r70645]",44981
048449,[r69562]|[r69563],48449
044984,[r66398]|[r64305],44984
044983,[r64304]|[r66399],44983
045025,"[r67824]|[r64355,r64356]",45025
044759,[r64001]|[r64002],44759
046912,[r67084]|[r67086],46912
046913,[r67087]|[r67085],46913
044995,[r64313]|[r64312],44995
048169,[r69061]|[r69059],48169
048168,[r69058]|[r69060],48168
048722,[r70123]|[r70122],48722
045566,[r65150]|[r65151],45566
045713,"[r65404,r66000]|[r68222]",45713
045711,[r66002]|[r65403],45711
048355,"[r69361,r69365]|[r69360,r69364]",48355
044262,"[r63416,r70793,r70798]|[r63415,r69362,r70792,r70799]",44262
048786,[r70268]|[r70270],48786
048787,[r70271]|[r70269],48787
045276,"[r64731,r64733]|[r64732,r64734]",45276
045275,"[r64730,r64734]|[r64729,r64733]",45275
044188,"[r63331,r63373]|[r69065]",44188
043478,"[r62646,r63330]|[r62648,r63796]",43478
048788,[r70272]|[r70801],48788
044971,"[r70022,r70024]|[r64287,r70023]",44971
044502,"[r66032]|[r63711,r70022]",44502
048802,[r70302]|[r70304],48802
048803,[r70305]|[r70303],48803
046046,[r65875]|[r69813],46046
048582,"[r69811,r69815]|[r69810,r69814]",48582
045079,"[r64421,r70015]|[r64422,r70016]",45079
045227,"[r64656,r70018]|[r70019,r70024]",45227
044935,"[r64219]|[r64221,r70809]",44935
044936,"[r64221,r65445,r67106]|[r64220,r67105,r70810]",44936
044735,"[r63965,r69128]|[r69127,r69806]",44735
054186,[r77332]|[r80006],54186
047423,[r80005]|[r67865],47423
054170,[r78138]|[r77260],54170
054169,[r77259]|[r78137],54169
052479,"[r74927,r74929]|[r74928,r74930]",52479
052480,"[r74930,r76556]|[r74929,r76553]",52480
051980,"[r74321,r74322]|[r74323,r78181]",51980
054614,"[r78146,r78150]|[r78145,r78149]",54614
054613,"[r78142,r78143]|[r78144,r78147]",54613
051979,"[r74323,r78179]|[r74320,r74322]",51979
052477,[r74925]|[r74926],52477
045727,"[r65418,r65497]|[r65496]",45727
044189,"[r69754]|[r63332,r63374]",44189
050484,"[r72304]|[r72303,r72379]",50484
053611,[r76559]|[r78986],53611
053608,[r78987]|[r76558],53608
055091,"[r78992,r78993]|[r78991,r78994]",55091
055084,"[r78984,r80970]|[r78983,r79947]",55084
049392,"[r71161,r71166,r74325]|[r71162,r71165,r74324]",49392
055599,[r80033]|[r80034],55599
055409,[r79654]|[r80028],55409
051362,"[r79957,r79963]|[r73443,r80032,r80033]",51362
055827,[r80495]|[r80494],55827
055596,[r80028]|[r80027],55596
054637,[r78180]|[r78179],54637
051364,"[r73445,r78182]|[r73444,r78260]",51364
050572,[r72384]|[r78178],50572
051560,[r73763]|[r79646],51560
045717,[r69060]|[r65409],45717
045720,[r65410]|[r69061],45720
048171,"[r69062]|[r69063,r69066]",48171
061564,"[r88863,r90294]|[r90296]",61564
061730,"[r89062,r91017]|[r89061]",61730
048785,[r91850]|[r70267],48785
043913,[r67847]|[r63024],43913
043915,[r63025]|[r67846],43915
048550,"[r69749]|[r69742,r69743]",48550
047650,[r68214]|[r68213],47650
056049,"[r80966,r80968]|[r80967,r80969]",56049
055045,"[r78925,r78928]|[r78930,r80965]",55045
055047,"[r78926,r78940]|[r78931]",55047
051561,"[r73765,r78945]|[r73764]",51561
051563,"[r73766,r73767]|[r80003]",51563
054065,"[r77121,r77167,r78922]|[r77122,r77166,r78923]",54065
048556,[r69753]|[r69755],48556
061732,"[r89063,r89064]|[r92785]",61732
061872,[r89243]|[r89244],61872
048162,[r69052]|[r91846],48162
047649,[r68211]|[r68212],47649
047422,[r67864]|[r77746],47422
048966,[r70652]|[r70654],48966
048967,[r70655]|[r70653],48967
047421,[r80579]|[r67863],47421
055215,"[r79229,r79230]|[r79228]",55215
054375,"[r77750]|[r77751,r79987]",54375
055054,[r78943]|[r78941],55054
049367,[r74919]|[r71137],49367
049369,[r71138]|[r74920],49369
045772,[r65469]|[r65467],45772
045770,[r65465]|[r70014],45770
045771,[r65466]|[r65468],45771
047413,[r67856]|[r80627],47413
046186,[r66064]|[r67812],46186
050716,"[r79825,r80182]|[r72573,r79824]",50716
053493,"[r76385,r80173]|[r76387,r80176]",53493
053491,"[r76384,r79178]|[r76386,r79179]",53491
054691,[r79180]|[r78259],54691
055192,"[r79179,r79181]|[r79180,r80170]",55192
050338,"[r72607,r80641]|[r72110,r72606]",50338
054694,[r78261]|[r78262],54694
051199,[r73204]|[],51199
051200,[]|[r73205],51200
052013,[r79256]|[r74364],52013
052014,[r74365]|[r79257],52014
048480,[r69624]|[r69626],48480
048023,"[r68851,r68853]|[r68852]",48023
048018,[r68855]|[r68844],48018
048017,[r68843]|[r68854],48017
048481,[r69627]|[r69625],48481
048027,[r68856]|[r68858],48027
048028,[r68859]|[r68857],48028
046615,[r69625]|[r66676],46615
046614,[r66675]|[r69624],46614
046590,[r66647]|[r66649],46590
046591,[r66650]|[r66648],46591
048463,[r69590]|[r69589],48463
045440,"[r69589]|[r64981,r64984]",45440
045443,"[r64985,r65173]|[r64986]",45443
044748,"[r63987,r64981]|[r63988]",44748
044451,"[r63642,r64987]|[r63638,r69594]",44451
046207,[r66095]|[r66093],46207
046206,[r66092]|[r66094],46206
045059,[r64404]|[r65170],45059
045060,[r65171]|[r64405],45060
044850,"[r64112,r64403,r68759]|[r64111,r64118,r64402]",44850
044854,"[r64116,r64121]|[r64117,r64120]",44854
048879,[r70465]|[r70463],48879
048878,[r70462]|[r70464],48878
046680,[r66752]|[r66754],46680
046679,[r66753]|[r66751],46679
045866,"[r65596,r65602]|[r68931]",45866
045872,"[r65604]|[r65603,r67476]",45872
048369,[r69396]|[r69397],48369
045873,[r69392]|[r65604],45873
048070,"[r68917,r69395]|[r68919]",48070
045863,"[r65593]|[r65595,r65598]",45863
048198,[r69098]|[r70288],48198
048197,[r70287]|[r69097],48197
047041,"[r69116,r69118]|[r67302]",47041
048212,"[r69117]|[r69118,r69769]",48212
044485,"[r70278]|[r63684,r63744]",44485
044064,"[r63208,r69763]|[r63746,r66052]",44064
046566,"[r66604,r69766]|[r69765]",46566
046175,[r66050]|[r66049],46175
048794,[r70283]|[r70284],48794
043583,"[r62743,r67306,r67309,r70804]|[r62742,r67307,r67308,r70805]",43583
045732,"[r65424,r69793,r70290]|[r65423,r69792,r70289]",45732
047284,"[r67702,r69380]|[r67701,r67703]",47284
045513,[r65087]|[r65086],45513
045512,[r65085]|[r65088],45512
048302,[r69251]|[r69249],48302
048301,[r69248]|[r69250],48301
045514,[r65086]|[r66450],45514
045511,[r66449]|[r65085],45511
044101,[r63247]|[r65915],44101
046101,[r65953]|[r65951],46101
046100,[r65950]|[r65952],46100
045691,"[r65376,r69490]|[r65375,r65377]",45691
045690,"[r65372,r65377]|[r65373,r65374]",45690
046563,"[r66599]|[r66596,r66600]",46563
046982,"[r69417,r69419]|[r67209]",46982
047279,"[r69229]|[r67694,r67700]",47279
047283,"[r67699]|[r69377,r69379]",47283
048385,[r69441]|[r69442],48385
046528,[r66539]|[r66540],46528
045089,"[r64435,r64554]|[r64553,r64555]",45089
044278,"[r63438,r63441]|[r63440,r67262]",44278
044216,"[r63360,r64715]|[r64716]",44216
045159,"[r64526,r64530,r66491]|[r64531,r64538,r66490]",45159
045164,"[r64536,r69263]|[r64537,r64539]",45164
048308,"[r69261,r69265]|[r69260,r69264]",48308
061773,"[r89109]|[r89110,r89237]",61773
061766,"[r89102]|[r89238,r89239]",61766
063276,"[r91161,r91164,r92616]|[r91162,r91163,r92615]",63276
062344,[]|[r89867],62344
062343,[r89866]|[],62343
045166,"[r64541,r64545,r64713]|[r64542,r64546]",45166
048314,[r69273]|[r69271],48314
048313,[r69270]|[r69272],48313
047011,[r70200]|[r67256],47011
048358,"[r69366]|[r69367,r70201]",48358
046983,"[r67209]|[r69416,r69418]",46983
048292,"[r69225]|[r69226,r69228]",48292
048293,"[r69226,r69230]|[r69229]",48293
046522,[r69234]|[r66533],46522
046521,[r66532]|[r69233],46521
048359,"[r69368,r69371,r69372]|[r69369,r69370]",48359
044244,[r63397]|[r66446],44244
044164,"[r63309,r69231]|[r63310,r69232]",44164
044249,"[r69452]|[r63402,r64791]",44249
046032,"[r65845,r65847]|[r65846,r65848]",46032
046031,[r65844]|[r65843],46031
046507,[r66513]|[r66512],46507
046506,[r70235]|[r66511],46506
044287,"[r63453,r63454]|[r63456,r67246]",44287
044285,"[r63455,r64550]|[r63452,r65930,r70238]",44285
045795,[r65873]|[r65494],45795
044102,[r65914]|[r63248],44102
045346,"[r64829,r64837]|[r64836,r64909]",45346
046082,[r65926]|[r65928],46082
046083,[r65929]|[r65927],46083
045322,"[r64804,r64815,r64818]|[r64803,r64817,r65290]",45322
045339,"[r64816,r65367]|[r66597,r66601]",45339
046098,[r65948]|[r69427],46098
044116,"[r63264]|[r63263,r63265]",44116
043932,[r63475]|[r63046],43932
044098,"[r63246,r69292]|[r63245,r63444]",44098
044833,"[r64090,r64429]|[r64089,r65370]",44833
044832,"[r64088,r64089]|[r64090,r64360]",44832
047295,"[r67727]|[r67713,r67728]",47295
047303,"[r67731,r67734]|[r67733,r67736]",47303
047291,"[r67710]|[r67712,r67730]",47291
047306,"[r67739]|[r67737,r67738]",47306
049075,[r70883]|[r70885],49075
049076,[r70886]|[r70884],49076
046537,"[r66555,r66557,r69250]|[r66554,r66556,r69251]",46537
045666,"[r65322,r65334]|[r65321,r67704]",45666
045669,"[r65333]|[r65326,r67705]",45669
045252,"[r64695,r64698,r65323]|[r64696,r64697,r65324]",45252
045253,"[r64697,r69253,r69257]|[r64698,r69252,r69256]",45253
046602,[r66661]|[r67450],46602
046601,[r67449]|[r66660],46601
048069,"[r69390]|[r68916,r68918]",48069
045864,"[r65594,r65595]|[r65597]",45864
046287,[r66184]|[r66186],46287
046288,[r66187]|[r66185],46288
048864,[r70427]|[r70430],48864
046657,[r66727]|[r66726],46657
046676,[r66747]|[r66749],46676
046690,[r68966]|[r66763],46690
046689,[r66762]|[r68965],46689
046671,[r66740]|[r66744],46671
046668,[r66743]|[r66739],46668
046677,[r66750]|[r66748],46677
044408,"[r63583,r65585,r68938]|[r63584,r65584,r65630,r65633]",44408
045858,[r65586]|[r69660],45858
048081,"[r68936,r70048]|[r68935]",48081
044215,"[r70608]|[r63359,r69576]",44215
048946,[r70609]|[r70610],48946
044270,"[r64512]|[r63425,r63427]",44270
045516,"[r65090,r67411]|[r65089,r70609]",45516
044192,"[r63333,r63988]|[r63382]",44192
045530,[r65105]|[r65103],45530
045529,[r65102]|[r65104],45529
048821,[r70338]|[r70336],48821
048820,[r70335]|[r70337],48820
044309,[r66365]|[r63479],44309
044311,[r63480]|[r66366],44311
044312,[r63481]|[r63493],44312
044305,[r65568]|[r63476],44305
044307,[r63477]|[r65569],44307
044308,[r63494]|[r63478],44308
047555,[r68015]|[r68013],47555
047554,[r68012]|[r68014],47554
048870,"[r70440,r70443]|[r70441,r70442]",48870
048103,[r70441]|[r68969],48103
030797,"[r43514,r43517]|[r43518,r49662]",30797
031949,[r45083]|[r45081],31949
031948,[r45080]|[r45082],31948
033426,[r47359]|[r47353],33426
033429,[r47354]|[r47360],33429
033436,[r47368]|[r47367],33436
032631,[r47355]|[r46203],32631
032634,[r46204]|[r47356],32634
034550,[r49334]|[r49333],34550
033416,"[r47332,r47334]|[r47331]",33416
033439,[r47371]|[r49319],33439
033440,[r49320]|[r47372],33440
029747,"[r42104]|[r42105,r42183]",29747
029751,"[r42111]|[r42108,r42110]",29751
029752,"[r42110,r47342]|[r42109]",29752
028186,"[r40516,r44234,r48615]|[r40517,r44233,r48614]",28186
031341,[r44226]|[r44229],31341
031338,[r44230]|[r44225],31338
031328,[r44217]|[r47237],31328
031325,[r47236]|[r44216],31325
028050,"[r40405,r41238,r41239,r42337]|[r40406,r41237,r41240,r47243]",28050
031329,[r47242]|[r44218],31329
034603,[r49428]|[r49430],34603
034604,[r49431]|[r49429],34604
034608,[r49436]|[r49438],34608
034609,[r49439]|[r49437],34609
028847,[r41138]|[r41136],28847
028846,[r41135]|[r41137],28846
033496,[r47447]|[r47445],33496
033495,[r47444]|[r47446],33495
031950,"[r45084,r45087,r49666]|[r45085,r45086,r49667]",31950
028148,"[r40493,r45085,r46251,r47139]|[r40492,r45084,r46252,r47140]",28148
031360,[r44245]|[r44247],31360
031361,[r44248]|[r44246],31361
028133,[r40476]|[r40478],28133
028134,[r40479]|[r40477],28134
028145,[r48630]|[r40489],28145
028144,[r40488]|[r48631],28144
033901,"[r48077,r48079,r50574]|[r48078,r50570,r50573]",33901
034135,[r48539]|[r48540],34135
034133,[r48541]|[r48538],34133
034130,"[r48532,r48537,r48543]|[r48533,r48536,r48542]",34130
031382,[r44272]|[r45188],31382
031380,[r45189]|[r44271],31380
031384,[r44274]|[r48075],31384
031383,[r48074]|[r44273],31383
033908,[r48087]|[r48534],33908
033907,[r48535]|[r48086],33907
033896,[r48072]|[r48074],33896
033897,[r48075]|[r48073],33897
028403,[r40723]|[r45187],28403
028402,[r45186]|[r40722],28402
028884,"[r41166,r41168,r41169]|[r41165,r41167,r41170]",28884
035129,[r50568]|[r50548],35129
032661,[r46247]|[r46249],32661
032662,[r46250]|[r46248],32662
032668,[r46255]|[r46257],32668
032669,[r46258]|[r46256],32669
028131,"[r40475,r45327,r48601]|[r40474,r45328,r48602]",28131
056005,[r80880]|[r80879],56005
053199,[r76733]|[r75905],53199
054427,[r77855]|[r77841],54427
054426,[r77840]|[r77854],54426
056885,"[r82045,r82343]|[r82046,r82341]",56885
057118,"[r82345]|[r82343,r82344]",57118
057119,"[r82346,r82351]|[r82345]",57119
057120,"[r82348,r82350]|[r82346,r82347]",57120
056780,[r81900]|[r82626],56780
056781,[r82627]|[r81901],56781
057113,[r84322]|[r82336],57113
057112,[r82335]|[r84321],57112
056305,[r81507]|[r81368],56305
056304,[r81367]|[r81508],56304
056769,"[r81883,r81886,r82641]|[r81882,r81887,r82640]",56769
058337,[r84461]|[r84121],58337
058336,[r84120]|[r84460],58336
057304,[]|[r82628],57304
057305,[r82629]|[],57305
057233,"[r82531,r83559,r84284]|[r82532,r83558,r84283]",57233
057968,[r83562]|[r84122],57968
057969,[r84123]|[r83563],57969
057686,"[r83056,r83059,r83327]|[r83057,r83058,r83328]",57686
057690,[r83061]|[r83196],57690
057687,[r83195]|[r83060],57687
056537,[r81579]|[r81581],56537
056538,[r81582]|[r81580],56538
056739,[r81855]|[r81853],56739
056738,[r81852]|[r81854],56738
057339,"[r82680,r82683]|[r82682,r83401]",57339
057872,"[r83398,r83399]|[r83397,r83400]",57872
