Id,latitude,longitude
1808559751,40.088011,116.577862
1808559745,40.087835,116.576586
1808559746,40.087839,116.57583
1808559747,40.087884,116.576033
1808559760,40.088639,116.582312
331880086,39.933428,116.362129
1849453410,40.335903,116.638796
534125238,39.869815,116.497004
529537779,39.836375,116.391015
1419137525,40.054497,116.323759
606740807,39.905445,116.617828
534125217,39.86966,116.497783
2496303537,39.822019,116.448916
534125143,39.86944,116.493685
3930517447,39.786687,116.318692
3930517444,39.786507,116.318771
3930517445,39.786609,116.318743
331880014,39.92714,116.361086
331880000,39.930953,116.361891
3930517454,39.786848,116.316067
331880001,39.922498,116.358925
3930517455,39.786848,116.316181
3930517452,39.78684,116.318765
3930517453,39.786845,116.318395
3930517450,39.786776,116.318824
3930517451,39.786815,116.318511
3930517448,39.786697,116.318851
3930517449,39.786767,116.318603
3930517462,39.786926,116.316178
3930517463,39.786926,116.31826
3930517460,39.786921,116.317419
3930517461,39.786921,116.318483
3930517458,39.78689,116.318691
3930517459,39.786908,116.318625
3930517456,39.786849,116.31742
644621307,39.943318,116.205658
3930517457,39.786852,116.318277
331880018,39.928848,116.361623
3930517464,39.786926,116.316065
2496303445,39.82696,116.442839
3930517465,39.788806,116.319962
1808559724,40.07704,116.582949
4066179069,40.168595,116.760688
1808559727,40.080692,116.576799
1808559740,40.087453,116.575501
1808559741,40.087567,116.575533
1808559742,40.087668,116.575592
1808559743,40.087766,116.575702
1808559739,40.087342,116.575512
534125167,39.866699,116.493951
1808559728,40.080861,116.57663
3426535808,39.895532,116.290859
1808559729,40.080991,116.576542
1808559730,40.081098,116.576498
1808559731,40.081208,116.576465
2485948926,39.848631,116.716034
2485948927,39.844884,116.717892
1460425435,39.885756,116.116078
1460425428,39.885625,116.116041
3930517407,39.783245,116.318833
4140888841,39.991763,116.266192
3930517408,39.783245,116.318916
1460425444,39.88725,116.127942
2391182190,39.683766,115.973375
3930517422,39.785019,116.318801
2391182191,39.683965,115.973113
3930517423,39.785021,116.318883
1460425446,39.887333,116.128637
1460425447,39.887404,116.127914
529537661,39.835531,116.394668
1460425442,39.887219,116.125344
529537663,39.835378,116.395035
2391182198,39.686881,115.96817
3296248202,39.87421,116.41493
4140888866,39.99561,116.262802
2391182197,39.686715,115.968424
2391182194,39.685085,115.971079
2391182195,39.685628,115.970188
2391182192,39.684675,115.971771
4140888870,39.996172,116.264259
331879999,39.93108,116.361901
2391182206,39.688363,115.967537
1460425461,39.887518,116.126585
2391182204,39.6874,115.96785
3296248195,39.877127,116.414954
2391182202,39.687182,115.967933
3296248196,39.880371,116.414626
3296248197,39.877123,116.41479
2391182200,39.68705,115.96801
3296248198,39.880373,116.414797
4140888878,39.99671,116.263058
3296248199,39.87378,116.415136
1318996126,39.640071,116.667178
1318996127,39.64288,116.654049
2269151553,40.225073,116.185475
1318996124,39.648122,116.654217
1318996125,39.615892,116.688112
1318996120,39.640846,116.67108
1346786880,39.983715,116.452943
1318996121,39.653416,116.667877
1318996114,39.642376,116.652266
1318996115,39.641019,116.666567
1318996112,39.646444,116.664972
1318996113,39.648381,116.654749
1318996108,39.617806,116.688696
1318996109,39.643504,116.656179
1318996106,39.64611,116.664842
1807510952,39.903036,116.471416
1318996104,39.628656,116.670654
1318996105,39.629399,116.670957
1807510955,39.903036,116.471448
1318996102,39.616513,116.688487
1318996103,39.656671,116.65819
1318996101,39.638772,116.657569
1318996099,39.633165,116.669704
1318996096,39.651489,116.661483
1318996097,39.645749,116.674398
1807510940,39.902983,116.471415
2485948940,39.84809,116.716232
2485948941,39.846627,116.716979
1318996157,39.654861,116.659636
1318996154,39.644276,116.659504
2485948936,39.840881,116.719221
385093841,39.939686,116.42765
1318996155,39.638624,116.657609
2485948937,39.836489,116.718098
1318996152,39.638529,116.655879
1807510938,39.902984,116.471447
2485948938,39.838833,116.718745
2485948939,39.842945,116.718891
1318996150,39.639326,116.662176
1414025824,39.905833,116.367965
2485948932,39.835505,116.717901
1318996151,39.651161,116.662003
2485948933,39.840112,116.719063
1414025826,39.907534,116.36789
2485948934,39.840595,116.719178
1414025827,39.908308,116.367898
2485948935,39.842551,116.719039
1318996146,39.644872,116.665647
1414025828,39.909566,116.367809
2485948928,39.841441,116.719223
1414025829,39.9113,116.367735
1414025830,39.913203,116.367686
2485948930,39.842081,116.719148
1414025831,39.91321,116.367581
2485948931,39.843345,116.718715
1318996143,39.618943,116.688662
1318996140,39.63006,116.670531
4723449785,39.658534,116.670959
1318996141,39.628543,116.670923
4723449784,39.658696,116.670973
1318996139,39.651229,116.661507
1318996137,39.639087,116.660735
245106852,39.882044,116.383892
1318996134,39.618937,116.68854
245106853,39.882185,116.386971
1318996133,39.626882,116.670131
4723449783,39.658688,116.671131
4723449782,39.658527,116.671112
245106850,39.881993,116.378866
1318996128,39.640696,116.671117
2462749835,39.763556,116.516059
269489746,39.900649,116.412134
287971177,39.863788,116.341855
2462749833,39.763213,116.516762
287971183,39.860284,116.341342
287971181,39.861401,116.341565
1807511031,39.903138,116.471588
2099411817,39.923122,116.15517
287971174,39.864328,116.34178
1807511027,39.902922,116.471587
2462749849,39.762606,116.515871
1318996170,39.617078,116.688606
1318996171,39.641256,116.67429
1318996168,39.629973,116.670858
269489736,39.901047,116.400469
1318996166,39.618006,116.688584
287971187,39.858705,116.341272
1318996167,39.641286,116.648464
287971184,39.859713,116.341277
1318996164,39.615841,116.688266
1318996165,39.65481,116.659375
1807511015,39.903976,116.4714
1807511008,39.903819,116.471394
1318996163,39.644382,116.660697
1318996161,39.638693,116.667727
1502633968,39.946494,116.362511
1502633969,39.946511,116.362286
2462749867,39.763634,116.516246
1502633970,39.946525,116.363052
2462749865,39.763624,116.516288
2462749870,39.763634,116.516166
1807511001,39.903662,116.471388
1502633974,39.946575,116.362177
2462749868,39.763638,116.516207
1502633975,39.94665,116.362953
2462749858,39.763295,116.516747
1502633978,39.947355,116.368848
1807510998,39.903604,116.471742
2462749862,39.763399,116.516719
2462749863,39.763419,116.516696
1807510994,39.9036,116.47159
2269151534,40.223753,116.197054
2462749860,39.763359,116.51674
2753471089,39.996703,116.387332
2269151536,40.223835,116.191925
2269151537,40.224297,116.188186
269489762,39.897941,116.405545
1807510990,39.903596,116.471454
1807510985,39.903596,116.471419
2462749872,39.763618,116.51612
2462749873,39.763589,116.516084
2099411806,39.923227,116.155157
324670938,39.891266,116.689245
324670939,39.891654,116.69059
1772777259,39.938579,116.319182
324670937,39.891192,116.688863
324670942,39.89286,116.693675
1772777263,39.938654,116.319189
324670941,39.892665,116.693266
1772777261,39.938648,116.31915
2496303693,39.806837,116.46656
1772777251,39.937945,116.319237
1772777249,39.937865,116.319187
324670935,39.891132,116.687992
1772777255,39.938007,116.319254
1772777253,39.937881,116.316782
1772777274,39.946065,116.318238
3519076176,39.937094,116.444233
3700611586,39.911332,116.599858
1772777272,39.94544,116.318376
1772777278,39.946391,116.318367
1772777276,39.946209,116.318275
3700611589,39.920187,116.598934
1772777267,39.938867,116.319162
1772777265,39.938864,116.319123
1772777268,39.939118,116.319217
1772777269,39.939236,116.31922
1318996031,39.623016,116.668887
2599722069,39.857904,116.729902
1318996028,39.65159,116.661728
1318996029,39.645592,116.672654
1772777225,39.930897,116.32775
2599722064,39.852897,116.743399
1772777231,39.930912,116.327609
1318996024,39.644008,116.658038
1772777228,39.93091,116.323451
1318996023,39.651069,116.661777
1807510805,39.901802,116.47185
1772777216,39.927756,116.32792
1807510806,39.901806,116.471813
1318996021,39.638048,116.653544
1318996018,39.639479,116.662142
1807510800,39.900798,116.471514
1772777223,39.93089,116.31977
1807510801,39.900799,116.471475
1772777220,39.930887,116.319591
297146137,40.032675,116.276238
324670954,39.9012,116.704667
1318996014,39.640029,116.66692
1807510796,39.90079,116.471763
324670955,39.90132,116.70556
1318996015,39.645337,116.669958
324670952,39.90087,116.703767
1318996012,39.636968,116.668029
1807510798,39.900793,116.471806
297146114,40.032702,116.281632
1318996010,39.646723,116.664811
1318996011,39.650008,116.657852
1772777247,39.937802,116.319138
324670956,39.901593,116.709073
1772777244,39.937753,116.319026
324670946,39.895885,116.697592
2599722060,39.850258,116.737948
324670947,39.896536,116.698314
1318996007,39.637547,116.649546
324670944,39.893161,116.694171
1772777232,39.930932,116.32742
324670945,39.893721,116.694944
324670950,39.900179,116.702796
324670951,39.900582,116.703327
1772777239,39.931101,116.323444
1772777236,39.931005,116.323447
2599722058,39.850257,116.737862
324670949,39.897002,116.698898
1807510787,39.90045,116.471791
2599722036,39.845234,116.737851
1318996060,39.627202,116.670552
1807510910,39.902477,116.471749
1318996058,39.653018,116.666778
384045090,39.89758,116.421149
2599722034,39.845225,116.737764
1772777314,39.971267,116.300652
1318996055,39.644848,116.665479
1772777312,39.96736,116.314364
297146234,40.032492,116.273773
1318996050,39.64809,116.654111
2599722040,39.847439,116.737895
1318996048,39.622874,116.669206
2599722042,39.847439,116.737809
1318996046,39.640203,116.667126
1318996044,39.618319,116.688703
339088101,39.899294,116.399306
1772777337,39.972245,116.312555
1318996040,39.629062,116.670953
1318996041,39.64641,116.664713
1318996038,39.629409,116.67066
1772777330,39.972612,116.312102
1318996036,39.651162,116.661636
1318996037,39.638193,116.653513
1772777334,39.972113,116.312452
1318996035,39.644822,116.665234
1318996032,39.630713,116.670639
1772777332,39.972645,116.31223
1318996033,39.645844,116.647053
1318996094,39.640171,116.666867
1318996092,39.641368,116.675825
1318996093,39.644146,116.658664
1807510872,39.902045,116.471561
1318996091,39.648877,116.663188
1772777295,39.954921,116.303376
1772777293,39.954903,116.30297
1807510868,39.902044,116.471525
1772777283,39.952395,116.317923
1318996084,39.613147,116.687217
1772777280,39.952387,116.317793
1318996082,39.613122,116.687337
1807510864,39.902029,116.471887
1318996080,39.63182,116.66992
331879719,39.922418,116.358888
1318996078,39.648951,116.663448
